,wine_id,seo_cleaned,alcohol
505,1427091,monte-cascas-colheita-douro-tinto,14.0
506,7561613,avidagos-reserva-rose,0.0
507,4233977,quinta-do-zambujeiro-terra-do-zambujeiro-blanco,14.0
508,1768327,casal-branco-falcoaria-classico,14.0
509,10137353,pt-folly-freshco,13.5
510,1149922,aneto-branco,12.5
511,1666356,jose-maria-da-fonseca-periquita-reserva,12.7
512,2149075,darei-lagar-de-darei-private-selection-branco,13.5
513,3775535,quinta-do-ortigao-reserva,13.5
514,8702025,solar-das-boucas-colheita-selecionada,12.2
515,1939487,aguia-mouro-em-vinhas-velhas-reserva-branco,0.0
516,1203325,herdade-paco-do-conde-reserva-tinto,15.0
517,5425478,rui-reguinga-terrenus-branco,13.3
518,8183300,monte-da-capela-branco-de-curtimenta,0.0
519,8645838,monte-da-capela-verdelho-branco,13.0
520,8740382,monte-da-capela-viosinho-branco,13.5
521,4564419,maria-izabel-m-i-branco,12.5
522,1199865,real-companhia-velha-fundador-tawny-por,
523,6415930,valle-da-fonte-reserva-terroir-blend,14.0
524,7150649,quinta-do-gradil-alvarinho,13.0
525,1775417,ramos-pinto-douro-duas-quintas-branco,13.0
526,1126473,herdade-dos-grous-alentejano-tinto,14.0
527,13296,ramos-pinto-tawny-po,
528,13300,ramos-pinto-ruby-po,
529,1252807,carm-reserva-branco,13.0
530,2071373,niepoort-douro-reserva-fabelhaft,13.72
531,1187954,ramos-pinto-lagrima-white-po,
532,81361,quinta-do-noval-fine-ruby-po,
533,1252807,carm-reserva-branco,13.0
534,7150649,quinta-do-gradil-alvarinho,13.0
535,2528689,quinta-do-gradil-viosinho,12.5
536,1312538,ervideira-conde-d-ervideira-reserva-branco,13.0
537,1456409,quinta-nova-de-nossa-senhora-do-carmo-pomares-branco,14.0
538,2462426,opta-reserva-tinto,0.0
539,1189543,justino-s-madeira-three-years-fine-rich-madei,
540,2788756,quinta-do-gradil-syrah,14.0
541,1216997,conventual-reserva-portalegre-tinto,14.0
542,1207363,oboe-superior-tinto,14.0
543,7856468,conventual-reserva-portalegre-branco,14.0
544,3858851,justino-s-madeira-fine-dry-madei,
545,1294904,ervideira-invisivel-aragonez,14.0
546,1155176,c-silva-dalva-tawny-por,
547,1155180,c-silva-dalva-porto-whi,
548,33294,fonseca-guimaraens-bin-27-reserve-po,
549,1619112,w-j-graham-s-white-port-extra-d,
550,1143365,gomariz-grande-escolha,11.5
551,1198370,fitapreta-alentejano-tinto,14.5
552,1138731,esporao-esporao-reserva-branco,14.0
553,6768414,quinta-da-falorca-traditional-blend-tinto,13.0
554,3343453,a-d-wines-quinta-de-santa-teresa-singular,13.0
555,1167771,taylor-s-porto-taylor-fladgate-fine-ruby-po,
556,1207603,taylor-s-porto-taylor-fladgate-fine-tawny-po,
557,3940440,vieira-de-sousa-fine-white-po,
558,9288134,oboe-superior-branco-douro-white-wine,13.0
559,76440,mouchao-alentejo-dom-rafael-tinto,14.0
560,1492680,quinta-da-lapa-syrah,13.5
561,1762662,macanita-tinto,14.0
562,1152885,sandeman-white-por,
563,1666356,jose-maria-da-fonseca-periquita-reserva,12.7
564,2280694,herdade-do-portocarro-autocarro-27-tinto,14.0
565,2189872,quinta-da-lapa-nana-reserva,13.0
566,6667009,guarda-rios-gold-edition,13.5
567,7317776,seara-d-ordens-extra-dry-white-por,
568,2183165,pt-folly-sonhador,14.0
569,6233751,avidagos-reserva-branco-douro,13.5
570,9149116,pt-folly-sonhador-branco,13.5
571,5459378,cabriz-dao-reserva-branco,13.0
572,1142314,quinta-do-vale-meao-meandro-douro-tinto,14.0
573,1148718,cabriz-dao-reserva,13.5
574,8255054,monte-da-capela-reserva-branco,0.0
575,2317347,quinta-do-gradil-alicante-bouschet,14.0
576,4666871,quinta-do-gradil-chardonnay,12.5
577,7150649,quinta-do-gradil-alvarinho,13.0
578,1567078,justino-s-madeira-fine-medium-dry-madei,
579,4733432,fitapreta-a-touriga-vai-nua-unoaked,14.0
580,1246727,rui-reguinga-terrenus,14.3
581,5962884,dos-santos-superior,12.0
582,5276779,romana-vini-villa-nogueira-branco,12.5
583,2343229,ilogico-risco-reserva-tinto,0.0
584,6978575,romana-vini-villa-nogueira-harvest-red,0.0
585,4946491,soito-encruzado-branco,0.0
586,10485862,mainova-verdelho,13.0
587,1252807,carm-reserva-branco,13.0
588,1207363,oboe-superior-tinto,14.0
589,2317347,quinta-do-gradil-alicante-bouschet,14.0
590,1146627,dona-maria-amantis-reserva-tinto,14.5
591,1262053,quinta-do-crasto-finest-reserve-ruby-po,
592,1406220,sandeman-fine-ruby-po,
593,69764,taylor-s-porto-taylor-fladgate-fine-white-po,
594,1203893,quinta-do-portal-porto-fine-ru,
595,1138731,esporao-esporao-reserva-branco,14.0
596,1272103,quinta-nova-de-nossa-senhora-do-carmo-grainha-reserva-branco,14.0
597,1155183,c-silva-dalva-rose-por,
598,1825367,quinta-do-gradil-bruto,12.5
599,1138731,esporao-esporao-reserva-branco,14.0
600,10613717,churchill-graham-lda-grafite-douro,13.5
601,10889325,churchill-graham-lda-grafite-branco,12.0
602,1272103,quinta-nova-de-nossa-senhora-do-carmo-grainha-reserva-branco,14.0
603,1645818,conceito-contraste-tinto,14.0
604,1645818,conceito-contraste-tinto,14.0
605,2309624,conceito-contraste-branco,14.0
606,9098387,herdade-do-sobroso-anas-reserva-branco,13.0
607,3974404,silval-dorna-velha-reserva,14.0
608,1220393,luis-duarte-rubrica-branco,13.0
609,779754,casa-santos-lima-touriga-franca,13.0
610,76074,offley-porto-ruby-barao-de-forrest,
611,5676425,herdade-do-portocarro-autocarro-38-branco,12.0
612,1438959,casal-dos-jordoes-quinta-da-esteveira-reserva,0.0
613,6390031,pt-anselmo-mendes-passaros-alvarinho-loureiro-escolha,12.0
614,4531344,madre-de-agua-touriga-nacional-dao,0.0
615,7616632,pt-folly-alvarinho,0.0
616,1157017,luis-pato-beiras-vinhas-velhas-tinto,13.0
617,3775535,quinta-do-ortigao-reserva,13.5
618,5656209,quinta-do-popa-black-edition-branco,13.0
619,7571033,quinta-do-convento-douro-branco,12.5
620,5054371,vieira-de-sousa-alice-vieira-de-sousa-reserva-tinto,14.5
621,1151643,carm-rabigato,13.0
622,3265529,herdade-do-rocim-alicante-bouschet,15.0
623,2812225,herdade-do-rocim-touriga-nacional,14.0
624,1272103,quinta-nova-de-nossa-senhora-do-carmo-grainha-reserva-branco,14.0
625,1203873,avidagos-reserva,15.0
626,1221244,herdade-penedo-gordo-tapada-de-villar-reserva,0.0
627,2376360,cortes-de-cima-chamine-tinto,13.5
628,5443364,quinta-nova-de-nossa-senhora-do-carmo-rose-douro-rose-wine-v,13.5
629,1383405,castello-d-alba-douro-vinhas-velhas-grande-reserva,14.5
630,1305001,quinta-do-portal-porto-fine-taw,
631,2832601,quinta-do-gradil-tannat,12.5
632,76381,burmester-jockey-club-reserva-po,
633,9527942,herdade-do-sobroso-reserva-branco,13.0
634,1142314,quinta-do-vale-meao-meandro-douro-tinto,14.0
635,7702141,herdade-do-rocim-fresh-from-amphora,11.5
636,3537845,azores-wine-company-vulcanico-rose,12.5
637,1571938,luis-pato-baga-natural,13.5
638,5552260,casa-santos-lima-tinto-cao-estremadura,0.0
639,9527942,herdade-do-sobroso-reserva-branco,13.0
640,779751,casa-santos-lima-pinot-noir,14.5
641,6978069,romana-vini-quinta-da-escusa-harvest-red,0.0
642,2150762,monte-cascas-reserva-douro-tinto,14.5
643,2296516,silval-dorna-velha-tinta-roriz,12.0
644,2424181,fonte-do-ouro-tinto-reserva,13.0
645,1148718,cabriz-dao-reserva,13.5
646,9678477,herdade-do-rocim-olho-de-mocho-single-vineyard-reserva-rose,0.0
647,1269166,quinta-nova-de-nossa-senhora-do-carmo-grainha-reserva,14.2
648,1157592,carm-reserva-tinto,13.5
649,5023452,quinta-do-popa-black-edition-tinto,14.5
650,1869019,jose-preto-tinto-tras-os-montes-red-wine,13.5
651,6073701,rodrigo-conde-reserva-tinto,0.0
652,2150762,monte-cascas-reserva-douro-tinto,14.5
653,1574404,vieira-de-sousa-ruby-reserve-po,
654,1827424,barao-de-vilar-white-po,
655,7200932,quinta-do-paral-alentejano-colheita-selecionada-branco,12.5
656,2169951,quinta-do-castelinho-reserva,13.5
657,1796405,amoreira-da-torre-reserva,14.5
658,2812225,herdade-do-rocim-touriga-nacional,14.0
659,2415397,azamor-selected-vines,14.5
660,1463824,herdade-do-perdigao-reserva-branco,14.5
661,2441198,dona-maria-petit-verdot,14.0
662,1810737,ribeiro-santo-touriga-nacional,13.5
663,1184641,barros-porto-late-bottled-vintage-port,20.0
664,1192486,ervideira-conde-d-ervideira-reserva-tinto,14.0
665,1294904,ervideira-invisivel-aragonez,14.0
666,1192486,ervideira-conde-d-ervideira-reserva-tinto,14.0
667,1283131,quinta-do-noval-tawny-po,
668,1591326,fonseca-guimaraens-tawny-po,
669,1105366,esporao-esporao-reserva-tinto,14.0
670,3883900,ervideira-vinha-d-ervideira-bruto,13.0
671,1987897,quinta-do-noval-fine-white-po,
672,1137998,fonseca-guimaraens-ruby-po,
673,1501415,rui-reguinga-terrassus,14.0
674,2865433,herdade-do-rocim-reserva-tinto,14.0
675,6479333,burmester-jockey-club-tawny-reser,
676,1400619,casa-de-santar-dao-reserva,14.0
677,5725027,pt-wine-and-soul-douro-manoella-branco-douro,12.0
678,6202352,silval-magalhaes-reserve-tawny-po,
679,1379045,herdade-do-sobroso-reserva-tinto,14.5
680,9527942,herdade-do-sobroso-reserva-branco,13.0
681,4887083,quinta-da-falorca-colheita-seleccionada,14.0
682,2071373,niepoort-douro-reserva-fabelhaft,13.72
683,1950627,casa-da-passarella-abanico-reserva,14.0
684,2631043,aneto-reserva-branco,13.0
685,1168738,offley-ten-anos-old-tawny-porto-barao-de-forrest,
686,1434566,churchill-graham-lda-estates-douro,13.5
687,1929639,quinta-do-crasto-crasto-superior-red,14.5
688,1264335,termos-reserva-vinhas-velhas,0.0
689,9528402,niepoort-clos-de-crappe-branco,12.8
690,1839031,herdade-fonte-paredes-santa-ana-vinho-regional-alentejano-tinto-red,14.0
691,1709973,bulas-reserva-tinto,14.5
692,3133513,niepoort-the-junior-ruby-po,
693,2621899,ferreira-dona-antonia-porto-reserva-taw,
694,1929639,quinta-do-crasto-crasto-superior-red,14.5
695,2567967,ferreira-dona-antonia-reserva-branco-por,
696,2373902,dona-berta-rabigato-reserva-branco,13.5
697,5762208,luis-pato-baga-metodo-antigo-beiras,0.0
698,1956157,termos-reserva-do-patrao,14.0
699,2047257,paulo-laureano-miguel-maria-laureano-alfrocheiro,0.0
700,2347859,julia-kemper-branco,13.5
701,4733432,fitapreta-a-touriga-vai-nua-unoaked,14.0
702,3936765,ervideira-vinha-d-ervideira-antao-vaz-vindima-tardia,11.5
703,10902415,quinta-nova-de-nossa-senhora-do-carmo-reserva-blanc-de-noir,13.0
704,75987,ferreira-late-bottled-vintage-port,20.5
705,80043,croft-family-port-pi,
706,22321,luis-pato-beiras-vinha-barrio,13.4
707,1169184,casa-ermelinda-freitas-terras-do-sado-trincadeira-reserva-terras-do-sado-red-wine,14.5
708,1143366,gomariz-alvarinho,12.0
709,7328070,cabriz-edicao-especial-tinto,14.0
710,6887131,bulas-ruby-reserve-por,
711,5842854,quinta-nova-de-nossa-senhora-do-carmo-reserva-terroir-blend-douro,14.0
712,1142314,quinta-do-vale-meao-meandro-douro-tinto,14.0
713,3334018,quinta-de-baixo-lagar-de-baixo-baga-bairrada,12.5
714,1908026,quinta-do-lagar-novo-reserva-viognier,0.0
715,1400619,casa-de-santar-dao-reserva,14.0
716,1743839,casa-da-passarella-o-oenologo-encruzado,13.0
717,4447631,al-ria-reserva,14.5
718,1396891,butler-nephew-and-co-finest-reserve-po,
719,8076211,quinta-vale-d-maria-vinhas-do-sabor-superior-tinto,14.0
720,1973041,fonte-do-ouro-encruzado,13.5
721,8976,niepoort-douro-vertente-tinto,13.65
722,9108778,cabo-da-roca-reserva-touriga-nacional-terras-do-sado,14.5
723,7545321,cabo-da-roca-reserva-merlot,14.5
724,81191,royal-oporto-late-bottled-vintage-porto,20.0
725,1142314,quinta-do-vale-meao-meandro-douro-tinto,14.0
726,7733088,van-zellers-vz-branco,0.0
727,1635305,pt-calem-porto-tawny-10-anos-velhot,
728,5842854,quinta-nova-de-nossa-senhora-do-carmo-reserva-terroir-blend-douro,14.0
729,8573665,taboadella-reserva-alfrocheiro,14.0
730,8519255,taboadella-reserva-jaen,14.0
731,45974,w-j-graham-s-late-bottled-vintage-port,20.0
732,1209241,quinta-da-plansel-plansel-selecta-colheita-seleccionada-touriga-nacional,14.5
733,2282316,quinta-da-pedra-escrita-branco-douro,0.0
734,1138277,w-j-graham-s-six-grapes-reserve-po,
735,7459563,cadao-ten-years-old-tawny-por,
736,1142314,quinta-do-vale-meao-meandro-douro-tinto,14.0
737,7648316,luis-pato-parcela-candido,0.0
738,22322,luis-pato-bairrada-vinha-formal-branco,12.5
739,6287856,carlos-alonso-rose,14.0
740,2474509,bulas-reserva-tawny-por,
741,5842854,quinta-nova-de-nossa-senhora-do-carmo-reserva-terroir-blend-douro,14.0
742,1615011,quinta-da-falorca-encruzado-reserva-branco,13.5
743,1530860,alves-de-sousa-d-oliva-tinto,14.5
744,2657925,pt-wine-and-soul-douro-manoella-tinto,14.0
745,2657925,pt-wine-and-soul-douro-manoella-tinto,14.0
746,1290538,chryseia-post-scriptum-de-chryseia-douro,14.0
747,6135707,quinta-do-vallado-porto-lbv-porto,19.5
748,1502941,quinta-do-popa-tinto,13.5
749,1867494,quinta-do-popa-popa-doce,11.0
750,8519251,taboadella-reserva-encruzado,13.5
751,2131438,monte-cascas-reserva-tinto,14.5
752,1166848,niepoort-redoma-rose,12.0
753,1176611,cortes-de-cima-tinto,14.0
754,1184913,blandy-sgps-lda-duke-of-clarence-madeira-ri,
755,2789277,vieira-de-sousa-reserve-tinto,15.0
756,1151651,carm-grande-reserva-tinto,14.0
757,4731930,justino-s-madeira-reserve-fine-dry-5-years-old-madei,
758,5036466,justino-s-madeira-reserve-fine-rich-5-years-old-madei,
759,6978094,romana-vini-pagina-pinot-noir,13.0
760,10771163,oboe-vinha-da-parcela-branco,0.0
761,1636879,niepoort-late-bottled-vintage-port,20.0
762,1597127,herdade-do-rocim-olho-de-mocho-reserva-branco,14.0
763,59664,quinta-santa-eufemia-fine-white-por,
764,3816536,rola-douro-reserva-branco,0.0
765,2211123,quinta-santa-eufemia-tawny-por,
766,8554899,mainova-moinante-rose-castelao,13.1
767,75987,ferreira-late-bottled-vintage-port,20.5
768,76386,burmester-sotto-voce-ruby-reserve-po,
769,1636879,niepoort-late-bottled-vintage-port,20.0
770,6950257,cadao-reserva-touriga-nacional,15.0
771,1117316,quinta-do-carmo-tinto,14.0
772,1200390,quinta-nova-de-nossa-senhora-do-carmo-late-bottled-vintage-port,20.0
773,9152528,pt-wine-and-soul-vinha-do-altar-reserva-branco,0.0
774,1143366,gomariz-alvarinho,12.0
775,10868656,companhia-de-vinhos-invencivel-invincible-number-um-branco,13.0
776,1234519,kopke-porto-reserve-taw,
777,1105366,esporao-esporao-reserva-tinto,14.0
778,4424318,ervideira-conde-d-ervideira-vinho-da-agua-tinto,14.0
779,8521556,mainova-moinante-branco-curtimenta,12.6
780,3856887,pt-terra-dalter-telhas-alentejano-branco,14.5
781,8460607,aneto-ines-branco-doce,0.0
782,2415397,azamor-selected-vines,14.5
783,1200201,quinta-da-falorca-t-nac,14.0
784,1190565,luis-duarte-rubrica-tinto,14.5
785,10738110,avidagos-mesmotinto,0.0
786,10949686,avidagos-extinto,12.5
787,1184120,poeira-po-de-poeira-tinto,14.0
788,5177292,romana-vini-pagina-sauvignon-blanc,13.5
789,4262344,conceito-brut-nature,13.0
790,10800031,oboe-vinha-da-parcela-tinto,14.0
791,8216625,aveleda-parcela-do-roseiral,13.5
792,1631318,porto-cruz-gran-late-bottled-vintage-port,20.0
793,1132949,c-silva-dalva-lbv-porto,20.0
794,16403,quinta-vale-d-maria-reserva-porto,20.0
795,16403,quinta-vale-d-maria-reserva-porto,20.0
796,1856274,ramos-pinto-douro-reserva-duas-quintas-branco,13.0
797,80418,dows-port-fine-tawny-po,
798,1219039,dows-port-fine-ruby-po,
799,1361159,dona-berta-reserva-tinto,13.5
800,1224981,fitapreta-palpite-reserva,14.5
801,2056880,vieira-de-sousa-ten-anos-white-po,
802,4075219,soalheiro-terramatter-alvarinho,11.5
803,1149923,aneto-reserva-tinto,13.5
804,1224981,fitapreta-palpite-reserva,14.5
805,69754,taylor-s-porto-taylor-fladgate-chip-dry-white-po,
806,4502605,quinta-do-ameal-solo,10.5
807,1648179,ravasqueira-vinha-das-romas-tinto,13.5
808,6347366,carm-lbv-port-k17f33,20.0
809,2364496,mayor-reserva-do-comendador-branco,13.5
810,4609580,portalegre-alentejo-branco,12.5
811,10506659,kopke-sao-luiz-reserva-branco,12.5
812,10009526,kopke-sao-luiz-reserva-tinto,13.5
813,7199688,quinta-da-pedra-escrita-tinto,14.0
814,2271714,aneto-pinot-noir,14.0
815,3862558,ravasqueira-viognier,12.5
816,1159761,broadbent-madeira-reserve-5-years-o,
817,1182485,cortes-de-cima-homenagem-a-hans-christian-andersen,14.0
818,3334065,niepoort-conciso-branco,12.5
819,6978094,romana-vini-pagina-pinot-noir,13.0
820,1405173,quinta-santa-eufemia-ten-years-old-white-po,
821,1311628,ramos-pinto-white-po,
822,1429256,julia-kemper-touriga-nacional,13.5
823,1166848,niepoort-redoma-rose,12.0
824,3814624,azores-wine-company-vulcanico-tinto,12.0
825,1361159,dona-berta-reserva-tinto,13.5
826,1258900,quinta-do-tedo-fine-tawny-por,
827,1105366,esporao-esporao-reserva-tinto,14.0
828,1180569,pt-quevedo-late-bottled-vintage-port,19.5
829,69664,taylor-s-porto-taylor-fladgate-late-bottled-vintage-port,20.0
830,2443511,estremoz-apelido-branco,0.0
831,2443511,estremoz-apelido-branco,0.0
832,6864182,quinta-do-paral-alentejano-colheita-selecionada-tinto,13.54
833,1212365,portalegre-alentejo-tinto,14.0
834,7733088,van-zellers-vz-branco,0.0
835,1127986,burmester-late-bottled-vintage-port,20.0
836,7211837,w-j-graham-s-blend-no-5-white-port-meio-se,
837,1709973,bulas-reserva-tinto,14.5
838,2364496,mayor-reserva-do-comendador-branco,13.5
839,73949,cortes-de-cima-trincadeira,14.0
840,1399286,quinta-santa-eufemia-late-bottled-vintage-porto,19.0
841,9001,niepoort-douro-redoma-branco,12.73
842,2166411,silval-dorna-velha-grande-reserva,14.0
843,1210513,quinta-do-vesuvio-pombal-do-vesuvio-douro,14.0
844,1183145,quinta-da-lapa-reserva,14.0
845,1211371,niepoort-douro-bioma-tinto,13.0
846,2242915,quinta-do-noval-late-bottled-vintage-port,19.5
847,9721521,mainova-moinante-encruzado,0.0
848,69664,taylor-s-porto-taylor-fladgate-late-bottled-vintage-port,20.0
849,9001,niepoort-douro-redoma-branco,12.73
850,1955857,oboe-vinhas-velhas-branco,13.0
851,1261458,rio-bom-s-leonardo-10-anos-tawny-por,
852,6052553,quinta-da-corte-porto-princesa-reserva-tinto,0.0
853,1205370,quinta-do-noval-noval-black-ruby-po,
854,7804225,oboe-vinhas-velhas-tinto,14.0
855,1200273,w-j-graham-s-the-tawny-po,
856,76387,burmester-ten-year-old-tawny-po,
857,9001,niepoort-douro-redoma-branco,12.73
858,1199887,blandy-sgps-lda-five-year-old-malmsey-madeira-ri,
859,7335940,quinta-do-paral-alentejano-reserva-branco,14.5
860,7157660,quinta-do-monte-d-oiro-single-vineyard-tinta-roriz-limited-edition,13.0
861,1268582,quinta-do-popa-popa-tr,14.5
862,2283333,casa-da-passarella-o-oenologo-vinhas-velhas,14.0
863,2169643,termos-reserva-talhao-da-serra,0.0
864,2444744,opaco-tinto,14.0
865,6656388,ilha-tinta-negra-rose,0.0
866,7409086,ilha-verdelho,0.0
867,10014562,pt-folly-edicao-especial-dirk-niepoort,14.0
868,6656387,ilha-tinta-negra,0.0
869,16392,lavradores-de-feitoria-meruge-tinto,14.5
870,5484138,fitapreta-trincadeira-preta-unoaked-tinto,0.0
871,2525240,joo-clara-reserva-negra-mole,14.5
872,2621119,joo-clara-reserva,14.5
873,6656389,ilha-blanc-de-noirs,0.0
874,5566767,joo-clara-reserva-syrah,14.5
875,3823895,vieira-de-sousa-ten-anos-tawny-po,
876,9000,niepoort-douro-tiara-branco,13.0
877,9687258,rola-douro-touriga-nacional,0.0
878,2128761,avidagos-quinta-do-alem-tanha-grande-reserva,15.5
879,6181752,pt-palmer-aged-10-years-tawny-por,
880,2438589,rio-bom-s-leonardo-10-anos-white-por,
881,2828728,bacalhoa-vinhos-de-portugal-peninsula-de-setubal-quinta-da-bacalhoa-branco,14.0
882,6807939,casa-ermelinda-freitas-terras-do-sado-fat-baron-shiraz,14.5
883,5725027,pt-wine-and-soul-douro-manoella-branco-douro,12.0
884,1417028,pt-vista-alegre-ten-year-old-white-medium-dry-por,
885,2657925,pt-wine-and-soul-douro-manoella-tinto,14.0
886,1277158,pt-vista-alegre-reserve-ruby-por,
887,10237939,a-d-wines-quinta-de-santa-teresa-esculpido-branco-vinho-verde,13.0
888,2129148,sandeman-late-bottled-vintage-port,20.0
889,1188628,quinta-do-estanho-lbv-porto,19.5
890,1290538,chryseia-post-scriptum-de-chryseia-douro,14.0
891,7157658,quinta-do-monte-d-oiro-single-vineyard-touriga-nacional-limited-edition,12.5
892,3872694,azores-wine-company-isabella-a-proibida,12.5
893,1502941,quinta-do-popa-tinto,13.5
894,9216521,pt-wine-and-soul-manoella-finest-reserve-ruby-por,
895,5787247,rui-reguinga-terrenus-vinha-da-serra-alentejo,13.5
896,1136577,quinta-do-pego-lbv-port,20.0
897,1197391,herdade-dos-grous-twentythree-barricas-touriga-nacional-syrah-alentejano,14.0
898,5422421,casa-de-santar-vinha-dos-amores-touriga-nacional-dao,14.0
899,7322535,quinta-do-paral-alentejano-reserva-tinto,15.0
900,9844195,quinta-do-ameal-reserva,11.5
901,1178394,soalheiro-primeiras-vinhas-alvarinho,13.0
902,1317353,butler-nephew-and-co-ten-years-old-white-po,
903,7164353,kranemann-ten-anos-tawny-por,
904,6513732,soalheiro-alvarinho-9,9.0
905,2334566,herdade-dos-grous-alentejano-reserva-branco,13.0
906,1155335,bacalhoa-vinhos-de-portugal-peninsula-de-setubal-quinta-da-bacalhoa-cabernet-sauvignon,14.5
907,9559987,pt-folly-reserva-branco,13.5
908,5034624,herdade-do-sobroso-cellar-selection-branco,13.0
909,1197391,herdade-dos-grous-twentythree-barricas-touriga-nacional-syrah-alentejano,14.0
910,1184916,kopke-ten-years-old-tawny-port-por,
911,1145628,w-j-graham-s-ten-year-old-tawny-po,
912,1167352,maynards-late-bottled-vintage-port,0.0
913,1180051,herdade-do-rocim-olho-de-mocho-reserva-tinto,14.5
914,4946491,soito-encruzado-branco,0.0
915,5005860,dona-berta-sousao-reserva,0.0
916,7449829,pt-folly-winemaker-s-choice,0.0
917,5005860,dona-berta-sousao-reserva,0.0
918,16392,lavradores-de-feitoria-meruge-tinto,14.5
919,6753569,fitapreta-o-tinto-do-pote-de-barro,12.5
920,6978123,romana-vini-quinta-nogueira-reserva-white,0.0
921,1149926,aneto-grande-reserva-tinto,14.5
922,4975104,macanita-gouveio-by-joaninha,12.5
923,33284,fonseca-guimaraens-ten-year-old-tawny-po,
924,81171,royal-oporto-ten-year-old-tawny-por,
925,1774379,blandy-sgps-lda-five-year-old-sercial-madeira-d,
926,4793078,monte-cascas-grande-reserva-alentejano-tinto,14.0
927,16969,quinta-do-vallado-porto-10-years-old-taw,
928,5575071,barao-de-vilar-ten-years-old-white-port-por,
929,6870753,silval-magalhaes-10-years-old-tawny-port-por,
930,4352569,pt-quinta-da-palmirinha-loureiro,0.0
931,5725027,pt-wine-and-soul-douro-manoella-branco-douro,12.0
932,1151389,cartuxa-evora-colheita-branco,12.5
933,1925611,herdade-do-sobroso-cellar-selection-tinto,14.5
934,81311,quinta-do-noval-ten-year-old-tawny-po,
935,10739042,mainova-milmat-reserva-tinto,14.5
936,7656095,macanita-reserva,14.0
937,2004918,julia-kemper-reserva-tinto,13.5
938,6816983,herdade-grande-grande-reserva,14.5
939,1416885,quinta-santa-eufemia-ten-years-old-tawny-por,
940,45974,w-j-graham-s-late-bottled-vintage-port,20.0
941,22323,luis-pato-beiras-vinhas-velhas-branco,12.5
942,1203073,herdade-do-portocarro-tinto,13.0
943,1855353,lavradores-de-feitoria-quinta-da-costa-das-aguaneiras,14.5
944,8626197,niepoort-nat-cool-voyeur-vinho-tinto-de-anfora,0.0
945,1198913,pt-wine-and-soul-douro-pintas-character-tinto,14.5
946,1305686,pt-anselmo-mendes-curtimenta-alvarinho,13.0
947,1189822,barros-porto-colheita-porto,20.0
948,7098015,quinta-do-paral-alentejano-vinhas-velhas-branco,12.5
949,1188628,quinta-do-estanho-lbv-porto,19.5
950,13297,ramos-pinto-adriano-reserva-tawny-por,
951,1189822,barros-porto-colheita-porto,20.0
952,1563022,luis-pato-bairrada-vinha-pan,13.0
953,1756337,dona-berta-reserva-tinto-cao,13.5
954,5442460,romana-vini-quinta-da-escusa-reserva-red,0.0
955,1189822,barros-porto-colheita-porto,20.0
956,1268497,transmontanas-vertice-millesime,12.0
957,1855353,lavradores-de-feitoria-quinta-da-costa-das-aguaneiras,14.5
958,6029311,adega-de-moncao-alvarinho-deu-la-deu-terracos-moncao-e-melgaco,0.0
959,2298235,monte-cascas-grande-reserva,0.0
960,1502941,quinta-do-popa-tinto,13.5
961,1221464,niepoort-porto-10-years-old-taw,
962,1594281,carm-maria-de-lourdes-branco,12.5
963,1175183,conceito-branco,13.0
964,1126475,herdade-dos-grous-alentejano-moon-harvested,14.5
965,6023708,casa-ermelinda-freitas-terras-do-sado-dona-ermelinda-grande-reserva-terras-do-sado,14.0
966,6023708,casa-ermelinda-freitas-terras-do-sado-dona-ermelinda-grande-reserva-terras-do-sado,14.0
967,1201765,romaneira-syrah,14.5
968,83737,churchill-graham-lda-late-bottled-vintage-port,19.5
969,2774081,dona-maria-julio-bastos-grande-reserva,14.5
970,83737,churchill-graham-lda-late-bottled-vintage-port,19.5
971,1801951,vieira-de-sousa-late-bottled-vintage-port,20.0
972,1706502,romaneira-late-bottled-vintage-port-unfiltered,19.5
973,5242630,carm-touriga-nacional,13.5
974,1198913,pt-wine-and-soul-douro-pintas-character-tinto,14.5
975,1178395,soalheiro-alvarinho-reserva,13.0
976,2441490,quinta-santa-eufemia-colheita-porto,19.0
977,1723060,cortes-de-cima-syrah,14.0
978,1138558,niepoort-porto-10-years-old-whi,
979,1246655,mayor-reserva-do-comendador-tinto,14.5
980,1246655,mayor-reserva-do-comendador-tinto,14.5
981,3948167,soalheiro-oppaco-vinhao-alvarinho,12.5
982,7402143,quinta-de-baixo-agua-viva-espumante-bruto-bairrada,12.0
983,1189822,barros-porto-colheita-porto,20.0
984,4813130,maria-mora-enamorada-tinto,14.5
985,1640816,luis-pato-beiras-vinha-barrosa-velha,13.0
986,1164787,quinta-do-noval-cedro-do-noval-duriense,14.0
987,1478534,quinta-do-passadouro-douro,14.0
988,1177824,sexy-tinto,14.0
989,2415397,azamor-selected-vines,14.5
990,16392,lavradores-de-feitoria-meruge-tinto,14.5
991,9812547,fitapreta-vinhas-velhas-castelao-chao-dos-eremitas,0.0
992,6213802,quinta-do-vale-meao-monte-meao-cabeco-vermelho-douro,0.0
993,16392,lavradores-de-feitoria-meruge-tinto,14.5
994,1126475,herdade-dos-grous-alentejano-moon-harvested,14.5
995,5027634,casa-de-santar-vinha-dos-amores-encruzado-dao-branco,13.5
996,1728078,dona-berta-vinha-centenaria-reserva-tinto,14.0
997,1442114,transmontanas-vertice-gouveio-bruto,12.0
